time,open,close
2023-06-11T04:35:00Z,25697,25716
2023-06-11T04:40:00Z,25705,25714
2023-06-11T04:45:00Z,25716,25758
2023-06-11T04:50:00Z,25749,25754
2023-06-11T04:55:00Z,25750,25747
2023-06-11T05:00:00Z,25746,25761
2023-06-11T05:05:00Z,25758,25759
2023-06-11T05:10:00Z,25761,25766
2023-06-11T05:15:00Z,25767,25764
2023-06-11T05:20:00Z,25764,25777
2023-06-11T05:25:00Z,25778,25764
2023-06-11T05:30:00Z,25767,25768
2023-06-11T05:35:00Z,25768,25813
2023-06-11T05:40:00Z,25813,25804
2023-06-11T05:45:00Z,25802,25804
2023-06-11T05:50:00Z,25803,25823
2023-06-11T05:55:00Z,25821,25838
2023-06-11T06:00:00Z,25841,25823
2023-06-11T06:05:00Z,25823,25827
2023-06-11T06:10:00Z,25831,25812
2023-06-11T06:15:00Z,25820,25828
2023-06-11T06:20:00Z,25826,25793
2023-06-11T06:25:00Z,25792,25805
2023-06-11T06:30:00Z,25804,25794
2023-06-11T06:35:00Z,25794,25783
2023-06-11T06:40:00Z,25786,25799
2023-06-11T06:45:00Z,25799,25795
2023-06-11T06:50:00Z,25799,25805
2023-06-11T06:55:00Z,25802,25803
2023-06-11T07:00:00Z,25802,25814
2023-06-11T07:05:00Z,25813,25802
2023-06-11T07:10:00Z,25802,25801
2023-06-11T07:15:00Z,25801,25795
2023-06-11T07:20:00Z,25795,25787
2023-06-11T07:25:00Z,25788,25799
2023-06-11T07:30:00Z,25800,25793
2023-06-11T07:35:00Z,25793,25782
2023-06-11T07:40:00Z,25782,25765
2023-06-11T07:45:00Z,25763,25773
2023-06-11T07:50:00Z,25760,25773
2023-06-11T07:55:00Z,25769,25753
2023-06-11T08:00:00Z,25753,25754
2023-06-11T08:05:00Z,25752,25764
2023-06-11T08:10:00Z,25762,25758
2023-06-11T08:15:00Z,25758,25785
2023-06-11T08:20:00Z,25782,25771
2023-06-11T08:25:00Z,25771,25755
2023-06-11T08:30:00Z,25752,25737
2023-06-11T08:35:00Z,25740,25749
2023-06-11T08:40:00Z,25741,25733
2023-06-11T08:45:00Z,25733,25736
2023-06-11T08:50:00Z,25735,25740
2023-06-11T08:55:00Z,25743,25752
2023-06-11T09:00:00Z,25749,25751
2023-06-11T09:05:00Z,25755,25743
2023-06-11T09:10:00Z,25744,25739
2023-06-11T09:15:00Z,25740,25748
2023-06-11T09:20:00Z,25749,25758
2023-06-11T09:25:00Z,25754,25773
2023-06-11T09:30:00Z,25776,25773
2023-06-11T09:35:00Z,25774,25779
2023-06-11T09:40:00Z,25780,25773
2023-06-11T09:45:00Z,25771,25745
2023-06-11T09:50:00Z,25744,25732
2023-06-11T09:55:00Z,25735,25722
2023-06-11T10:00:00Z,25719,25732
2023-06-11T10:05:00Z,25732,25740
2023-06-11T10:10:00Z,25738,25733
2023-06-11T10:15:00Z,25734,25736
2023-06-11T10:20:00Z,25740,25741
2023-06-11T10:25:00Z,25741,25749
2023-06-11T10:30:00Z,25744,25758
2023-06-11T10:35:00Z,25752,25752
2023-06-11T10:40:00Z,25752,25778
2023-06-11T10:45:00Z,25775,25805
2023-06-11T10:50:00Z,25806,25801
2023-06-11T10:55:00Z,25793,25791
2023-06-11T11:00:00Z,25790,25769
2023-06-11T11:05:00Z,25776,25780
2023-06-11T11:10:00Z,25782,25784
2023-06-11T11:15:00Z,25775,25801
2023-06-11T11:20:00Z,25798,25821
2023-06-11T11:25:00Z,25817,25808
2023-06-11T11:30:00Z,25809,25841
2023-06-11T11:35:00Z,25835,25826
2023-06-11T11:40:00Z,25835,25846
2023-06-11T11:45:00Z,25845,25828
2023-06-11T11:50:00Z,25835,25828
2023-06-11T11:55:00Z,25827,25815
2023-06-11T12:00:00Z,25818,25800
2023-06-11T12:05:00Z,25805,25806
2023-06-11T12:10:00Z,25803,25796
2023-06-11T12:15:00Z,25799,25791
2023-06-11T12:20:00Z,25792,25803
2023-06-11T12:25:00Z,25803,25802
2023-06-11T12:30:00Z,25802,25769
2023-06-11T12:35:00Z,25779,25774
2023-06-11T12:40:00Z,25776,25795
2023-06-11T12:45:00Z,25789,25783
2023-06-11T12:50:00Z,25785,25781
2023-06-11T12:55:00Z,25775,25764
2023-06-11T13:00:00Z,25763,25758
2023-06-11T13:05:00Z,25757,25780
2023-06-11T13:10:00Z,25778,25774
2023-06-11T13:15:00Z,25773,25789
2023-06-11T13:20:00Z,25785,25782
2023-06-11T13:25:00Z,25776,25765
2023-06-11T13:30:00Z,25765,25771
2023-06-11T13:35:00Z,25775,25776
2023-06-11T13:40:00Z,25779,25788
2023-06-11T13:45:00Z,25782,25764
2023-06-11T13:50:00Z,25763,25728
2023-06-11T13:55:00Z,25728,25727
2023-06-11T14:00:00Z,25722,25733
2023-06-11T14:05:00Z,25738,25726
2023-06-11T14:10:00Z,25729,25742
2023-06-11T14:15:00Z,25743,25800
2023-06-11T14:20:00Z,25801,25772
2023-06-11T14:25:00Z,25767,25753
2023-06-11T14:30:00Z,25753,25741
2023-06-11T14:35:00Z,25740,25747
2023-06-11T14:40:00Z,25756,25757
2023-06-11T14:45:00Z,25755,25776
2023-06-11T14:50:00Z,25768,25747
2023-06-11T14:55:00Z,25747,25764
2023-06-11T15:00:00Z,25771,25758
2023-06-11T15:05:00Z,25763,25784
2023-06-11T15:10:00Z,25774,25767
2023-06-11T15:15:00Z,25778,25762
2023-06-11T15:20:00Z,25771,25758
2023-06-11T15:25:00Z,25763,25786
2023-06-11T15:30:00Z,25786,25774
2023-06-11T15:35:00Z,25774,25768
2023-06-11T15:40:00Z,25773,25765
2023-06-11T15:45:00Z,25758,25782
2023-06-11T15:50:00Z,25781,25761
2023-06-11T15:55:00Z,25762,25770
2023-06-11T16:00:00Z,25765,25776
2023-06-11T16:05:00Z,25782,25784
2023-06-11T16:10:00Z,25792,25792
2023-06-11T16:15:00Z,25793,25837
2023-06-11T16:20:00Z,25830,25874
2023-06-11T16:25:00Z,25876,25857
2023-06-11T16:30:00Z,25849,25896
2023-06-11T16:35:00Z,25894,25881
2023-06-11T16:40:00Z,25879,25946
2023-06-11T16:45:00Z,25946,25918
2023-06-11T16:50:00Z,25914,25916
2023-06-11T16:55:00Z,25908,25873
2023-06-11T17:00:00Z,25883,25864
2023-06-11T17:05:00Z,25872,26004
2023-06-11T17:10:00Z,25997,25953
2023-06-11T17:15:00Z,25951,25929
2023-06-11T17:20:00Z,25938,25891
2023-06-11T17:25:00Z,25903,25997
2023-06-11T17:30:00Z,25993,25988
2023-06-11T17:35:00Z,25990,26004
2023-06-11T17:40:00Z,26003,25953
2023-06-11T17:45:00Z,25959,25928
2023-06-11T17:50:00Z,25930,25961
2023-06-11T17:55:00Z,25959,25952
2023-06-11T18:00:00Z,25964,25947
2023-06-11T18:05:00Z,25962,26012
2023-06-11T18:10:00Z,26024,26001
2023-06-11T18:15:00Z,25991,25996
2023-06-11T18:20:00Z,25997,25984
2023-06-11T18:25:00Z,25984,25966
2023-06-11T18:30:00Z,25975,25988
2023-06-11T18:35:00Z,25994,26013
2023-06-11T18:40:00Z,26012,25994
2023-06-11T18:45:00Z,26009,26037
2023-06-11T18:50:00Z,26033,25970
2023-06-11T18:55:00Z,25966,25988
2023-06-11T19:00:00Z,25984,25950
2023-06-11T19:05:00Z,25955,25972
2023-06-11T19:10:00Z,25975,26005
2023-06-11T19:15:00Z,26007,25994
2023-06-11T19:20:00Z,26004,26086
2023-06-11T19:25:00Z,26089,26052
2023-06-11T19:30:00Z,26082,26078
2023-06-11T19:35:00Z,26077,26109
2023-06-11T19:40:00Z,26106,26105
2023-06-11T19:45:00Z,26095,26076
2023-06-11T19:50:00Z,26075,26054
2023-06-11T19:55:00Z,26050,26046
2023-06-11T20:00:00Z,26048,26086
2023-06-11T20:05:00Z,26085,26146
2023-06-11T20:10:00Z,26150,26182
2023-06-11T20:15:00Z,26165,26126
2023-06-11T20:20:00Z,26118,26127
2023-06-11T20:25:00Z,26125,26112
2023-06-11T20:30:00Z,26110,26105
2023-06-11T20:35:00Z,26105,26110
2023-06-11T20:40:00Z,26122,26133
2023-06-11T20:45:00Z,26140,26124
2023-06-11T20:50:00Z,26128,26133
2023-06-11T20:55:00Z,26135,26139
2023-06-11T21:00:00Z,26139,26146
2023-06-11T21:05:00Z,26141,26118
2023-06-11T21:10:00Z,26118,26118
2023-06-11T21:15:00Z,26118,26122
2023-06-11T21:20:00Z,26125,26124
2023-06-11T21:25:00Z,26130,26093
2023-06-11T21:30:00Z,26105,26043
2023-06-11T21:35:00Z,26048,26035
2023-06-11T21:40:00Z,26031,26037
2023-06-11T21:45:00Z,26041,26045
2023-06-11T21:50:00Z,26045,26055
2023-06-11T21:55:00Z,26056,26060
2023-06-11T22:00:00Z,26060,26080
2023-06-11T22:05:00Z,26079,26066
2023-06-11T22:10:00Z,26067,26040
2023-06-11T22:15:00Z,26041,26055
2023-06-11T22:20:00Z,26042,25998
2023-06-11T22:25:00Z,25999,25998
2023-06-11T22:30:00Z,26002,25982
2023-06-11T22:35:00Z,25991,25886
2023-06-11T22:40:00Z,25908,25804
2023-06-11T22:45:00Z,25803,25883
2023-06-11T22:50:00Z,25881,25913
2023-06-11T22:55:00Z,25915,25899
2023-06-11T23:00:00Z,25904,25894
2023-06-11T23:05:00Z,25902,25925
2023-06-11T23:10:00Z,25926,25922
2023-06-11T23:15:00Z,25920,25915
2023-06-11T23:20:00Z,25911,25915
2023-06-11T23:25:00Z,25903,25847
2023-06-11T23:30:00Z,25867,25883
2023-06-11T23:35:00Z,25883,25898
2023-06-11T23:40:00Z,25892,25898
2023-06-11T23:45:00Z,25897,25901
2023-06-11T23:50:00Z,25901,25933
2023-06-11T23:55:00Z,25938,25941
2023-06-12T00:00:00Z,25940,25939
2023-06-12T00:05:00Z,25938,25930
2023-06-12T00:10:00Z,25941,25961
2023-06-12T00:15:00Z,25954,25910
2023-06-12T00:20:00Z,25911,25907
2023-06-12T00:25:00Z,25910,25921
2023-06-12T00:30:00Z,25906,25917
2023-06-12T00:35:00Z,25918,25934
2023-06-12T00:40:00Z,25931,25886
2023-06-12T00:45:00Z,25882,25891
2023-06-12T00:50:00Z,25895,25990
2023-06-12T00:55:00Z,25990,25979
2023-06-12T01:00:00Z,25981,26007
2023-06-12T01:05:00Z,25997,25997
2023-06-12T01:10:00Z,25996,25982
2023-06-12T01:15:00Z,25979,25969
2023-06-12T01:20:00Z,25965,25988
2023-06-12T01:25:00Z,25982,25950
2023-06-12T01:30:00Z,25959,25920
2023-06-12T01:35:00Z,25929,25931
2023-06-12T01:40:00Z,25925,25931
2023-06-12T01:45:00Z,25937,25932
2023-06-12T01:50:00Z,25936,25952
2023-06-12T01:55:00Z,25948,25949
2023-06-12T02:00:00Z,25948,25966
2023-06-12T02:05:00Z,25965,25966
2023-06-12T02:10:00Z,25967,25961
2023-06-12T02:15:00Z,25956,25901
2023-06-12T02:20:00Z,25899,25748
2023-06-12T02:25:00Z,25745,25746
2023-06-12T02:30:00Z,25747,25763
2023-06-12T02:35:00Z,25761,25762
2023-06-12T02:40:00Z,25766,25756
2023-06-12T02:45:00Z,25758,25678
2023-06-12T02:50:00Z,25677,25794
2023-06-12T02:55:00Z,25794,25795
2023-06-12T03:00:00Z,25784,25821
2023-06-12T03:05:00Z,25810,25792
2023-06-12T03:10:00Z,25796,25799
2023-06-12T03:15:00Z,25799,25824
2023-06-12T03:20:00Z,25817,25816
2023-06-12T03:25:00Z,25820,25833
2023-06-12T03:30:00Z,25837,25832
2023-06-12T03:35:00Z,25831,25839
2023-06-12T03:40:00Z,25836,25823
2023-06-12T03:45:00Z,25830,25808
2023-06-12T03:50:00Z,25805,25791
2023-06-12T03:55:00Z,25792,25800
2023-06-12T04:00:00Z,25801,25777
2023-06-12T04:05:00Z,25776,25811
2023-06-12T04:10:00Z,25814,25805
2023-06-12T04:15:00Z,25808,25819
2023-06-12T04:20:00Z,25823,25812
2023-06-12T04:25:00Z,25812,25811
2023-06-12T04:30:00Z,25810,25796
2023-06-12T04:35:00Z,25796,25796
2023-06-12T04:40:00Z,25808,25816
2023-06-12T04:45:00Z,25815,25820
2023-06-12T04:50:00Z,25807,25816
2023-06-12T04:55:00Z,25808,25819
2023-06-12T05:00:00Z,25822,25812
2023-06-12T05:05:00Z,25811,25801
2023-06-12T05:10:00Z,25804,25805
2023-06-12T05:15:00Z,25806,25820
2023-06-12T05:20:00Z,25823,25817
2023-06-12T05:25:00Z,25820,25817
2023-06-12T05:30:00Z,25822,25822
2023-06-12T05:35:00Z,25827,25810
2023-06-12T05:40:00Z,25808,25798
2023-06-12T05:45:00Z,25797,25788
2023-06-12T05:50:00Z,25787,25790
2023-06-12T05:55:00Z,25791,25781
2023-06-12T06:00:00Z,25781,25775
2023-06-12T06:05:00Z,25783,25801
2023-06-12T06:10:00Z,25800,25810
2023-06-12T06:15:00Z,25809,25843
2023-06-12T06:20:00Z,25835,25829
2023-06-12T06:25:00Z,25827,25880
2023-06-12T06:30:00Z,25882,25887
2023-06-12T06:35:00Z,25874,25864
2023-06-12T06:40:00Z,25868,25861
2023-06-12T06:45:00Z,25867,25847
2023-06-12T06:50:00Z,25848,25845
2023-06-12T06:55:00Z,25847,25857
2023-06-12T07:00:00Z,25857,25859
2023-06-12T07:05:00Z,25859,25845
2023-06-12T07:10:00Z,25845,25847
2023-06-12T07:15:00Z,25846,25848
2023-06-12T07:20:00Z,25846,25840
2023-06-12T07:25:00Z,25844,25835
2023-06-12T07:30:00Z,25834,25841
2023-06-12T07:35:00Z,25835,25816
2023-06-12T07:40:00Z,25821,25819
2023-06-12T07:45:00Z,25829,25806
2023-06-12T07:50:00Z,25810,25821
2023-06-12T07:55:00Z,25821,25816
2023-06-12T08:00:00Z,25816,25823
2023-06-12T08:05:00Z,25824,25838
2023-06-12T08:10:00Z,25835,25826
2023-06-12T08:15:00Z,25826,25855
2023-06-12T08:20:00Z,25853,25861
2023-06-12T08:25:00Z,25862,25930
2023-06-12T08:30:00Z,25922,25895
2023-06-12T08:35:00Z,25899,25920
2023-06-12T08:40:00Z,25920,25904
2023-06-12T08:45:00Z,25901,25891
2023-06-12T08:50:00Z,25895,25916
2023-06-12T08:55:00Z,25914,25947
2023-06-12T09:00:00Z,25946,25934
2023-06-12T09:05:00Z,25948,26082
2023-06-12T09:10:00Z,26088,26011
2023-06-12T09:15:00Z,26028,26014
2023-06-12T09:20:00Z,26020,26028
2023-06-12T09:25:00Z,26030,26035
2023-06-12T09:30:00Z,26029,25995
2023-06-12T09:35:00Z,25995,26007
2023-06-12T09:40:00Z,26008,26017
2023-06-12T09:45:00Z,26015,26024
2023-06-12T09:50:00Z,26029,25996
2023-06-12T09:55:00Z,25989,25975
2023-06-12T10:00:00Z,25974,25955
2023-06-12T10:05:00Z,25965,25981
2023-06-12T10:10:00Z,25984,26011
2023-06-12T10:15:00Z,26015,25985
2023-06-12T10:20:00Z,25990,26030
2023-06-12T10:25:00Z,26028,26046
2023-06-12T10:30:00Z,26030,26025
2023-06-12T10:35:00Z,26031,26008
2023-06-12T10:40:00Z,26019,26013
2023-06-12T10:45:00Z,26007,25979
2023-06-12T10:50:00Z,25984,25989
2023-06-12T10:55:00Z,25989,25974
2023-06-12T11:00:00Z,25974,25978
2023-06-12T11:05:00Z,25976,25960
2023-06-12T11:10:00Z,25963,25967
2023-06-12T11:15:00Z,25961,25978
2023-06-12T11:20:00Z,25976,25961
2023-06-12T11:25:00Z,25965,25956
2023-06-12T11:30:00Z,25963,25969
2023-06-12T11:35:00Z,25970,25965
2023-06-12T11:40:00Z,25966,25959
2023-06-12T11:45:00Z,25955,25956
2023-06-12T11:50:00Z,25958,26001
2023-06-12T11:55:00Z,26004,25997
2023-06-12T12:00:00Z,26000,25979
2023-06-12T12:05:00Z,25981,25970
2023-06-12T12:10:00Z,25970,25957
2023-06-12T12:15:00Z,25961,25931
2023-06-12T12:20:00Z,25932,25941
2023-06-12T12:25:00Z,25944,25926
2023-06-12T12:30:00Z,25937,25915
2023-06-12T12:35:00Z,25919,25929
2023-06-12T12:40:00Z,25929,25932
2023-06-12T12:45:00Z,25933,25940
2023-06-12T12:50:00Z,25939,25937
2023-06-12T12:55:00Z,25936,25936
2023-06-12T13:00:00Z,25935,25935
2023-06-12T13:05:00Z,25927,25897
2023-06-12T13:10:00Z,25902,25899
2023-06-12T13:15:00Z,25902,25892
2023-06-12T13:20:00Z,25891,25870
2023-06-12T13:25:00Z,25868,25885
2023-06-12T13:30:00Z,25881,25836
2023-06-12T13:35:00Z,25837,25844
2023-06-12T13:40:00Z,25836,25814
2023-06-12T13:45:00Z,25807,25837
2023-06-12T13:50:00Z,25841,25789
2023-06-12T13:55:00Z,25808,25797
2023-06-12T14:00:00Z,25800,25775
2023-06-12T14:05:00Z,25774,25807
2023-06-12T14:10:00Z,25809,25850
2023-06-12T14:15:00Z,25844,25845
2023-06-12T14:20:00Z,25848,25839
2023-06-12T14:25:00Z,25837,25834
2023-06-12T14:30:00Z,25824,25841
2023-06-12T14:35:00Z,25835,25810
2023-06-12T14:40:00Z,25809,25821
2023-06-12T14:45:00Z,25821,25829
2023-06-12T14:50:00Z,25824,25800
2023-06-12T14:55:00Z,25801,25844
2023-06-12T15:00:00Z,25845,25794
2023-06-12T15:05:00Z,25786,25808
2023-06-12T15:10:00Z,25810,25832
2023-06-12T15:15:00Z,25832,25800
2023-06-12T15:20:00Z,25800,25814
2023-06-12T15:25:00Z,25821,25804
2023-06-12T15:30:00Z,25806,25834
2023-06-12T15:35:00Z,25833,25835
2023-06-12T15:40:00Z,25832,25856
2023-06-12T15:45:00Z,25855,25848
2023-06-12T15:50:00Z,25849,25828
2023-06-12T15:55:00Z,25828,25826
2023-06-12T16:00:00Z,25826,25807
2023-06-12T16:05:00Z,25807,25843
2023-06-12T16:10:00Z,25846,25845
2023-06-12T16:15:00Z,25845,25866
2023-06-12T16:20:00Z,25861,25853
2023-06-12T16:25:00Z,25859,25899
2023-06-12T16:30:00Z,25899,25878
2023-06-12T16:35:00Z,25876,25879
2023-06-12T16:40:00Z,25878,25877
2023-06-12T16:45:00Z,25880,25851
2023-06-12T16:50:00Z,25835,25839
2023-06-12T16:55:00Z,25838,25827
2023-06-12T17:00:00Z,25831,25822
2023-06-12T17:05:00Z,25821,25825
2023-06-12T17:10:00Z,25818,25811
2023-06-12T17:15:00Z,25810,25796
2023-06-12T17:20:00Z,25795,25736
2023-06-12T17:25:00Z,25740,25762
2023-06-12T17:30:00Z,25760,25754
2023-06-12T17:35:00Z,25756,25758
2023-06-12T17:40:00Z,25754,25870
2023-06-12T17:45:00Z,25882,25921
2023-06-12T17:50:00Z,25924,25809
2023-06-12T17:55:00Z,25824,25807
2023-06-12T18:00:00Z,25806,25817
2023-06-12T18:05:00Z,25820,25781
2023-06-12T18:10:00Z,25779,25781
2023-06-12T18:15:00Z,25781,25817
2023-06-12T18:20:00Z,25816,25796
2023-06-12T18:25:00Z,25801,25803
2023-06-12T18:30:00Z,25799,25826
2023-06-12T18:35:00Z,25829,25812
2023-06-12T18:40:00Z,25817,25821
2023-06-12T18:45:00Z,25830,25833
2023-06-12T18:50:00Z,25846,25854
2023-06-12T18:55:00Z,25856,25832
2023-06-12T19:00:00Z,25851,25826
2023-06-12T19:05:00Z,25832,25827
2023-06-12T19:10:00Z,25827,25817
2023-06-12T19:15:00Z,25818,25813
2023-06-12T19:20:00Z,25804,25785
2023-06-12T19:25:00Z,25791,25787
2023-06-12T19:30:00Z,25779,25776
2023-06-12T19:35:00Z,25776,25802
2023-06-12T19:40:00Z,25802,25802
2023-06-12T19:45:00Z,25806,25824
2023-06-12T19:50:00Z,25826,25840
2023-06-12T19:55:00Z,25837,25821
2023-06-12T20:00:00Z,25820,25812
2023-06-12T20:05:00Z,25812,25826
2023-06-12T20:10:00Z,25833,25824
2023-06-12T20:15:00Z,25825,25829
2023-06-12T20:20:00Z,25830,25856
2023-06-12T20:25:00Z,25858,25880
2023-06-12T20:30:00Z,25885,25857
2023-06-12T20:35:00Z,25857,25858
2023-06-12T20:40:00Z,25858,25867
2023-06-12T20:45:00Z,25868,25856
2023-06-12T20:50:00Z,25856,25873
2023-06-12T20:55:00Z,25878,25895
2023-06-12T21:00:00Z,25895,25889
2023-06-12T21:05:00Z,25891,25908
2023-06-12T21:10:00Z,25936,25915
2023-06-12T21:15:00Z,25928,25917
2023-06-12T21:20:00Z,25918,25911
2023-06-12T21:25:00Z,25911,25894
2023-06-12T21:30:00Z,25893,25884
2023-06-12T21:35:00Z,25898,25901
2023-06-12T21:40:00Z,25901,25904
2023-06-12T21:45:00Z,25905,25914
2023-06-12T21:50:00Z,25915,25912
2023-06-12T21:55:00Z,25912,25928
2023-06-12T22:00:00Z,25932,25941
2023-06-12T22:05:00Z,25931,25944
2023-06-12T22:10:00Z,25954,25937
2023-06-12T22:15:00Z,25931,25932
2023-06-12T22:20:00Z,25931,25889
2023-06-12T22:25:00Z,25889,25896
2023-06-12T22:30:00Z,25897,25896
2023-06-12T22:35:00Z,25902,25918
2023-06-12T22:40:00Z,25901,25906
2023-06-12T22:45:00Z,25906,25922
2023-06-12T22:50:00Z,25925,25943
2023-06-12T22:55:00Z,25938,25931
2023-06-12T23:00:00Z,25935,25937
2023-06-12T23:05:00Z,25935,25908
2023-06-12T23:10:00Z,25904,25900
2023-06-12T23:15:00Z,25901,25914
2023-06-12T23:20:00Z,25917,25929
2023-06-12T23:25:00Z,25927,25917
2023-06-12T23:30:00Z,25920,25925
2023-06-12T23:35:00Z,25936,25915
2023-06-12T23:40:00Z,25915,25891
2023-06-12T23:45:00Z,25888,25901
2023-06-12T23:50:00Z,25901,25891
2023-06-12T23:55:00Z,25894,25906
2023-06-13T00:00:00Z,25906,25914
2023-06-13T00:05:00Z,25907,25903
2023-06-13T00:10:00Z,25912,25936
2023-06-13T00:15:00Z,25937,26000
2023-06-13T00:20:00Z,26001,25986
2023-06-13T00:25:00Z,25976,25968
2023-06-13T00:30:00Z,25976,25939
2023-06-13T00:35:00Z,25957,25931
2023-06-13T00:40:00Z,25932,25951
2023-06-13T00:45:00Z,25951,25888
2023-06-13T00:50:00Z,25891,25840
2023-06-13T00:55:00Z,25839,25867
2023-06-13T01:00:00Z,25862,25835
2023-06-13T01:05:00Z,25832,25876
2023-06-13T01:10:00Z,25872,25884
2023-06-13T01:15:00Z,25881,25911
2023-06-13T01:20:00Z,25916,25908
2023-06-13T01:25:00Z,25909,25994
2023-06-13T01:30:00Z,25996,25982
2023-06-13T01:35:00Z,25975,25965
2023-06-13T01:40:00Z,25962,25978
2023-06-13T01:45:00Z,25970,25957
2023-06-13T01:50:00Z,25956,25944
2023-06-13T01:55:00Z,25950,25975
2023-06-13T02:00:00Z,25971,25951
2023-06-13T02:05:00Z,25950,25956
2023-06-13T02:10:00Z,25952,25957
